station_metric_id,stop_id,zone_id,periode_mois,annee,mois,station_kwh,dechets_kg,status
1063,S1023,2.0,2019-07,2019,7,327.2757589884307,34.32287059088518,Ok
1064,S1023,2.0,2019-08,2019,8,618.318740058518,12.120565931610056,ok
1065,S1023,2.0,2019-09,2019,9,612.5905698727803,59.3602034063688,ok
1066,S1023,2.0,2019-10,2019,10,561.3697080307555,41.233515483547016,ok
1067,S1023,2.0,2019-11,2019,11,338.0490367304897,21.67117659264774,ok
1068,S1023,2.0,2019-12,2019,12,85.75821677298268,35.58323852993236,ok
1069,S1023,2.0,2020-01,2020,1,256.31460905783706,30.874271573456408,Ok
1070,S1023,999.0,2020-02,2020,2,342.54855904897204,16.543771860714173,OK
1071,S1023,2.0,2020-03,2020,3,385.5984416343837,50.318585320914806,OK
1072,S1023,2.0,2020-04,2020,4,349.7400303773403,39.0112371154359,OK
1073,S1023,2.0,2020-05,2020,5,69.14358104667781,21.529526540940324,ok
1074,S1023,2.0,2020-06,2020,6,465.89896963176966,37.407319595574776,Ok
1075,S1023,2.0,2020-07,2020,7,246.5201812483611,51.49064527222821,Ok
1076,S1023,2.0,2020-08,2020,8,402.403429449351,31.126716970579466,Ok
1077,S1023,2.0,2020-09,2020,9,442.2724752364463,13.360141251797813,ok
1078,S1023,2.0,2020-10,2020,10,338.9461541183423,41.681700607031274,ok
1079,S1023,2.0,2020-11,2020,11,456.96759119556936,36.847754333474064,
1080,S1023,2.0,2020-12,2020,12,357.0463369853149,32.723323720226674,OK
1081,S1023,2.0,2021-01,2021,1,170.48944228830112,43.02787792205172,
1082,S1023,2.0,2021-02,2021,2,658.1391504927977,35.99867939068923,
1083,S1023,2.0,2021-03,2021,3,456.1240145453704,20.936718070232068,
1084,S1023,2.0,2021-04,2021,4,307.1775664735361,31.297837952052948,ok
1085,S1023,2.0,2021-05,2021,5,735.4693821982034,20.16442543956599,OK
1086,S1023,2.0,2021-06,2021,6,423.55242345786087,45.69639852573526,
1087,S1023,2.0,2021-07,2021,7,452.2871637696347,23.08594783138963,Ok
1088,S1023,2.0,2021-08,2021,8,507.1136071639658,18.028878701180986,Ok
1089,S1023,2.0,2021-09,2021,9,414.81495849010383,55.10383330533233,
1090,S1023,2.0,2021-10,2021,10,425.7597964567083,35.60092590116268,ok
1091,S1023,999.0,2021-11,2021,11,412.87723366297473,42.34677027923141,Ok
1092,S1023,2.0,2021-12,2021,12,527.5290071314175,,Ok
1093,S1023,2.0,2022-01,2022,1,119.27480515270292,62.73298089085226,
1094,S1023,2.0,2022-02,2022,2,440.2093226485738,50.07287243170357,Ok
1095,S1023,2.0,2022-03,2022,3,315.7492151390676,26.135387142504847,OK
1096,S1023,999.0,2022-04,2022,4,455.2897088630674,45.57089293433535,Ok
1097,S1023,2.0,2022-05,2022,5,390.7153907462701,53.96112904324018,Ok
1098,S1023,2.0,2022-06,2022,6,326.55312549881694,41.94360788849842,OK
1099,S1023,2.0,2022-07,2022,7,512.8224048648028,10.996847544217385,Ok
1100,S1023,2.0,2022-08,2022,8,170.92445368154415,55.96060550605874,ok
1101,S1023,2.0,2022-09,2022,9,215.62204634244756,21.08541738085551,OK
1102,S1023,2.0,2022-10,2022,10,629.9347885556357,42.01519111425019,Ok
1103,S1023,2.0,2022-11,2022,11,420.1404153170857,24.7828867310835,OK
1104,S1023,2.0,2022-12,2022,12,160.91555277673928,46.36703801369051,Ok
1105,S1024,2.0,2019-01,2019,1,260.49586405858804,48.21822893146366,Ok
1106,S1024,2.0,2019-02,2019,2,58.695728828591655,38.257043324131146,
1107,S1024,2.0,2019-03,2019,3,693.9774447106873,51.4702078092741,Ok
1108,S1024,2.0,2019-04,2019,4,692.4554098115618,42.31115586720511,
1109,S1024,2.0,2019-05,2019,5,450.7993045324901,37.67571132228822,ok
1110,S1024,2.0,2019-06,2019,6,760.7414498296147,28.484819031879812,
1111,S1024,2.0,2019-07,2019,7,441.79624756317355,34.230940199127645,OK
1112,S1024,2.0,2019-08,2019,8,391.49440793597097,45.36149459823051,Ok
1113,S1024,2.0,2019-09,2019,9,289.0520301942981,12.748223063235372,Ok
1114,S1024,2.0,2019-10,2019,10,322.2238278103744,30.271301841206398,OK
1115,S1024,2.0,2019-11,2019,11,203.0284946946354,27.07831540576131,Ok
1116,S1024,2.0,2019-12,2019,12,198.65793453033436,45.40372493169334,OK
1117,S1024,2.0,2020-01,2020,1,355.54137825773574,57.46600570792269,
1118,S1024,2.0,2020-02,2020,2,756.8613879602659,43.84375391485675,Ok
1119,S1024,2.0,2020-03,2020,3,483.08675188018805,33.52693002015616,Ok
1120,S1024,2.0,2020-04,2020,4,350.66948563245796,42.07460622343863,
1121,S1024,2.0,2020-05,2020,5,294.88074885255537,,
1122,S1024,2.0,2020-06,2020,6,361.02875582286833,28.912269587899836,Ok
1123,S1024,2.0,2020-07,2020,7,711.6065245573814,22.18576017555951,Ok
1124,S1024,2.0,2020-08,2020,8,672.655894372984,6.5744068730076215,ok
1125,S1024,2.0,2020-09,2020,9,355.34993292248635,46.62581381395951,Ok
1126,S1024,2.0,2020-10,2020,10,753.5975777815098,5.54033768111481,OK
1127,S1024,2.0,2020-11,2020,11,421.64630008286457,50.68805954546154,Ok
1128,S1024,2.0,2020-12,2020,12,161.09390219645786,17.73940306978443,OK
1129,S1024,2.0,2021-01,2021,1,594.9199066108348,38.62981158214921,OK
1130,S1024,2.0,2021-02,2021,2,438.77164068118674,50.476477613700865,Ok
1131,S1024,2.0,2021-03,2021,3,482.11030267561665,27.731339509968546,
1132,S1024,2.0,2021-04,2021,4,368.8238940924344,15.246319318424057,ok
1133,S1024,2.0,2021-05,2021,5,584.7076861322231,36.63091630432273,Ok
1134,S1024,2.0,2021-06,2021,6,423.0004391826211,55.53175200147242,
1135,S1024,2.0,2021-07,2021,7,356.57646350585185,27.71741891853014,
1136,S1024,2.0,2021-08,2021,8,506.02221166004995,34.4542460006034,ok
1137,S1024,2.0,2021-09,2021,9,531.3025006792523,17.687927605674822,Ok
1138,S1024,2.0,2021-10,2021,10,392.7971959365978,9.35896653098138,OK
1139,S1024,2.0,2021-11,2021,11,320.18231203038766,63.191354991927994,Ok
1140,S1024,2.0,2021-12,2021,12,303.51202280902373,49.702001129160536,Ok
1141,S1024,2.0,2022-01,2022,1,518.0810085715495,7.719234941081783,OK
1142,S1024,2.0,2022-02,2022,2,593.8613405746431,31.199019970271756,Ok
1143,S1024,2.0,2022-03,2022,3,383.7081242837071,33.825463631625595,
1144,S1024,2.0,2022-04,2022,4,726.7292242754554,49.120990147973195,OK
1145,S1024,2.0,2022-05,2022,5,517.6858424534896,37.91602724698236,ok
1146,S1024,2.0,2022-06,2022,6,157.76077402226838,16.90237276591016,Ok
1147,S1024,2.0,2022-07,2022,7,296.92930801550347,34.311007118611265,
1148,S1024,2.0,2022-08,2022,8,322.92847983036313,38.349753115254295,ok
1149,S1024,2.0,2022-09,2022,9,484.6840745814618,24.44132220345717,Ok
1150,S1024,2.0,2022-10,2022,10,181.22496238003572,61.825944213384986,Ok
1151,S1024,2.0,2022-11,2022,11,597.9522930728053,43.077686467681424,Ok
1152,S1024,2.0,2022-12,2022,12,91.31050924296636,44.42111585537217,Ok
1153,S1025,2.0,2019-01,2019,1,517.7709207327189,22.277804228008577,Ok
1154,S1025,2.0,2019-02,2019,2,506.3773726883328,26.991734173553024,OK
1155,S1025,2.0,2019-03,2019,3,215.56062281772884,38.51684048606472,
1156,S1025,2.0,2019-04,2019,4,393.5463421671115,21.141827431292924,
1157,S1025,2.0,2019-05,2019,5,308.3836936091249,43.47224749859989,ok
1158,S1025,2.0,2019-06,2019,6,0,54.64098091735993,OK
1159,S1025,2.0,2019-07,2019,7,276.21947782785094,53.962237993586385,
1160,S1025,2.0,2019-08,2019,8,595.3915109082984,11.381379452900944,
1161,S1025,2.0,2019-09,2019,9,243.5776939438909,34.55587887039007,
1162,S1025,2.0,2019-10,2019,10,366.05843149218146,40.354170251465966,Ok
1163,S1025,2.0,2019-11,2019,11,224.26230166546898,15.597444987366728,ok
1164,S1025,2.0,2019-12,2019,12,624.1185963112052,54.05534065081943,
1165,S1025,2.0,2020-01,2020,1,390.20970069379746,39.399010258675474,ok
1166,S1025,2.0,2020-02,2020,2,291.0201491936243,27.33148386847813,OK
1167,S1025,2.0,2020-03,2020,3,383.68915879063286,34.98157497576185,
1168,S1025,2.0,2020-04,2020,4,378.43865934875765,34.8252641588452,ok
1169,S1025,2.0,2020-05,2020,5,199.89564636459767,33.93713043058229,Ok
1170,S1025,2.0,2020-06,2020,6,221.99401712844778,12.83836243491805,OK
1171,S1025,2.0,2020-07,2020,7,303.97954945441927,57.80222316537288,ok
1172,S1025,2.0,2020-08,2020,8,482.97007856311495,70.81928115300875,OK
1173,S1025,2.0,2020-09,2020,9,516.1021774760686,41.357965341884004,
1174,S1025,2.0,2020-10,2020,10,284.35434313040685,28.71149755563752,Ok
1175,S1025,2.0,2020-11,2020,11,274.14123678192414,30.35164408752523,Ok
1176,S1025,2.0,2020-12,2020,12,101.57149720928174,27.91472411873018,Ok
1177,S1025,2.0,2021-01,2021,1,478.0652135590681,41.495655270845454,OK
1178,S1025,2.0,2021-02,2021,2,655.1035427064813,30.786948098325396,Ok
1179,S1025,2.0,2021-03,2021,3,100.05426421705852,52.57822392746426,ok
1180,S1025,2.0,2021-04,2021,4,363.7499404631929,45.610705607475886,
1181,S1025,2.0,2021-05,2021,5,423.94268454095544,34.73101873890137,Ok
1182,S1025,2.0,2021-06,2021,6,35.4762687512096,36.148270378235665,Ok
1183,S1025,2.0,2021-07,2021,7,446.4614058055482,35.36866382711883,Ok
1184,S1025,2.0,2021-08,2021,8,304.76125056600995,57.936712225475645,ok
1185,S1025,2.0,2021-09,2021,9,374.1715646370559,46.6570528809286,
1186,S1025,2.0,2021-10,2021,10,397.2918387774134,44.729485862919375,
1187,S1025,2.0,2021-11,2021,11,313.3636261555631,22.75816128428933,ok
1188,S1025,2.0,2021-12,2021,12,433.5232670896587,16.52469343810082,
1189,S1025,2.0,2022-01,2022,1,379.60732385739607,50.55951632262196,Ok
1190,S1025,2.0,2022-02,2022,2,448.4758654219114,34.35947515301992,Ok
1191,S1025,2.0,2022-03,2022,3,459.142839723728,10.531185978276572,
1192,S1025,2.0,2022-04,2022,4,376.41119539692113,22.934257945576828,ok
1193,S1025,2.0,2022-05,2022,5,361.3313998745413,22.305609044275233,Ok
1194,S1025,2.0,2022-06,2022,6,410.0862280651419,10.795454212900768,
1195,S1025,2.0,2022-07,2022,7,321.8949939360415,25.521937808905697,
1196,S1025,2.0,2022-08,2022,8,326.37768304188853,44.1589359886849,
1197,S1025,2.0,2022-09,2022,9,323.78630956131497,45.21632105376607,ok
1198,S1025,2.0,2022-10,2022,10,339.5755747008663,25.903695877732435,
1199,S1025,2.0,2022-11,2022,11,455.891849189335,22.76799706484317,Ok
1200,S1025,2.0,2022-12,2022,12,313.1678354595205,21.78989919102766,
1201,S1026,2.0,2019-01,2019,1,344.9275022356768,,Ok
1202,S1026,2.0,2019-02,2019,2,393.0196784585564,,OK
1203,S1026,2.0,2019-03,2019,3,307.958835306063,21.637851039982543,Ok
1204,S1026,2.0,2019-04,2019,4,402.08998468139083,20.614451317251614,OK
1205,S1026,2.0,2019-05,2019,5,301.1264189339988,36.53546908728037,Ok
1206,S1026,2.0,2019-06,2019,6,357.95604506342465,40.03973847535831,ok
1207,S1026,2.0,2019-07,2019,7,467.432767573801,52.474616483928415,Ok
1208,S1026,2.0,2019-08,2019,8,338.69524799058763,56.0753119272992,OK
1209,S1026,2.0,2019-09,2019,9,452.16466066913017,44.170119334893045,OK
1210,S1026,2.0,2019-10,2019,10,137.53460898057205,55.08887072454674,ok
1211,S1026,2.0,2019-11,2019,11,564.4995793828341,48.764107760308214,ok
1212,S1026,2.0,2019-12,2019,12,277.74917309810627,16.78269873395706,ok
1213,S1026,2.0,2020-01,2020,1,204.2604396583977,71.23656426798811,ok
1214,S1026,2.0,2020-02,2020,2,286.6941172353339,51.05508647249056,Ok
1215,S1026,2.0,2020-03,2020,3,365.668292138439,35.47975499846876,ok
1216,S1026,2.0,2020-04,2020,4,71.77703126069565,28.62596712271767,OK
1217,S1026,2.0,2020-05,2020,5,264.7652964899718,21.04633570252309,OK
1218,S1026,2.0,2020-06,2020,6,634.1223717623354,62.44757117549596,
1219,S1026,2.0,2020-07,2020,7,159.50160911074784,57.832267124093654,Ok
1220,S1026,2.0,2020-08,2020,8,328.0838857648678,7.570945062896698,ok
1221,S1026,2.0,2020-09,2020,9,510.9622816501063,34.433695440825645,Ok
1222,S1026,2.0,2020-10,2020,10,427.3853337772102,77.68673915431273,
1223,S1026,2.0,2020-11,2020,11,275.42627467183263,50.68127732544871,Ok
1224,S1026,2.0,2020-12,2020,12,464.5056410266062,36.56795711527086,Ok
1225,S1026,2.0,2021-01,2021,1,534.3860529244115,23.02926781624818,ok
1226,S1026,2.0,2021-02,2021,2,341.85836200606695,40.125695398199525,ok
1227,S1026,2.0,2021-03,2021,3,511.39461063548504,26.40763713834437,ok
1228,S1026,2.0,2021-04,2021,4,246.222922875675,28.489138186435852,
1229,S1026,2.0,2021-05,2021,5,504.0968229762111,40.796497141343,Ok
1230,S1026,2.0,2021-06,2021,6,502.15505907212037,51.79859210174291,Ok
1231,S1026,999.0,2021-07,2021,7,0,35.27307769201813,
1232,S1026,2.0,2021-08,2021,8,570.338336004786,46.67375340579338,
1233,S1026,2.0,2021-09,2021,9,541.3361720246897,35.25613737737169,
1234,S1026,2.0,2021-10,2021,10,548.2835305237936,39.890279087742755,OK
1235,S1026,2.0,2021-11,2021,11,497.04617936022174,34.226881233386635,OK
1236,S1026,2.0,2021-12,2021,12,546.4314261201765,43.146764869712385,Ok
1237,S1026,2.0,2022-01,2022,1,620.6500047779217,7.134955598552892,
1238,S1026,2.0,2022-02,2022,2,349.6080793005168,35.20947176368404,Ok
1239,S1026,2.0,2022-03,2022,3,502.9131160541977,36.21232214515296,ok
1240,S1026,2.0,2022-04,2022,4,216.12155681342514,51.28877517590377,Ok
1241,S1026,2.0,2022-05,2022,5,500.87032593241804,8.516649002825371,OK
1242,S1026,999.0,2022-06,2022,6,461.9747334825859,36.62791630373674,
1243,S1026,2.0,2022-07,2022,7,356.40072297784053,23.93381010886875,ok
1244,S1026,2.0,2022-08,2022,8,264.53041154725065,33.32935069644331,Ok
1245,S1026,2.0,2022-09,2022,9,601.3969265747586,31.961361056413466,ok
1246,S1026,2.0,2022-10,2022,10,570.5699698728117,34.24242781292633,OK
1247,S1026,2.0,2022-11,2022,11,0,39.94848127924598,Ok
1248,S1026,2.0,2022-12,2022,12,340.3004308047724,26.03312628427387,Ok
1249,S1027,2.0,2019-01,2019,1,670.8930917467153,63.925661901115134,Ok
1250,S1027,2.0,2019-02,2019,2,269.0230878983333,29.6131040917762,OK
1251,S1027,2.0,2019-03,2019,3,77.99817913222466,17.652476848678784,
1252,S1027,2.0,2019-04,2019,4,285.7958111099598,14.940475414163572,Ok
1253,S1027,2.0,2019-05,2019,5,701.4170211511615,50.637165687603144,Ok
1254,S1027,2.0,2019-06,2019,6,397.2144633935721,13.710927616418783,
1255,S1027,2.0,2019-07,2019,7,215.66910038471548,22.847159693889374,ok
1256,S1027,2.0,2019-08,2019,8,417.7136953610963,51.317032061840635,OK
1257,S1027,2.0,2019-09,2019,9,182.40855396764073,54.38350123228548,ok
1258,S1027,2.0,2019-10,2019,10,450.8580178721411,47.14554761097651,OK
1259,S1027,2.0,2019-11,2019,11,319.5887246035025,27.78950338567362,
1260,S1027,2.0,2019-12,2019,12,329.9570109615204,26.053140271886754,
1261,S1027,2.0,2020-01,2020,1,605.2670808150488,27.312316354102176,
1262,S1027,2.0,2020-02,2020,2,385.9861075621701,24.743286260327302,OK
1263,S1027,2.0,2020-03,2020,3,322.31638147119816,47.79816381362586,ok
1264,S1027,2.0,2020-04,2020,4,245.980754233329,34.11493654458537,ok
1265,S1027,2.0,2020-05,2020,5,497.50095810006206,57.34294712939611,Ok
1266,S1027,2.0,2020-06,2020,6,441.4672084263254,6.2371922702373155,Ok
1267,S1027,2.0,2020-07,2020,7,160.26820528687435,9.204158336897176,
1268,S1027,2.0,2020-08,2020,8,"400,5",42.644131158862585,OK
1269,S1027,2.0,2020-09,2020,9,410.1461941054215,66.93747247649445,ok
1270,S1027,2.0,2020-10,2020,10,358.49381236317913,30.482911550721894,Ok
1271,S1027,2.0,2020-11,2020,11,485.1750795685226,33.42796221620198,Ok
1272,S1027,2.0,2020-12,2020,12,631.7075859687203,38.405346343327906,
1273,S1027,2.0,2021-01,2021,1,660.7876227674343,,OK
1274,S1027,2.0,2021-02,2021,2,218.31243453271722,41.44348657486916,Ok
1275,S1027,2.0,2021-03,2021,3,219.91256833223645,,Ok
1276,S1027,2.0,2021-04,2021,4,657.0305626965676,35.72414172746873,Ok
1277,S1027,2.0,2021-05,2021,5,368.71438626221317,41.739375072545734,
1278,S1027,2.0,2021-06,2021,6,379.4883769819871,45.983920175411676,Ok
1279,S1027,2.0,2021-07,2021,7,183.83300364751364,21.257311370811653,Ok
1280,S1027,2.0,2021-08,2021,8,399.6283286552803,49.34246874141811,Ok
1281,S1027,2.0,2021-09,2021,9,259.3559732000966,33.6466045367972,ok
1282,S1027,2.0,2021-10,2021,10,551.5059251396245,37.51648727263222,ok
1283,S1027,2.0,2021-11,2021,11,256.6838438356918,46.14270151818484,
1284,S1027,2.0,2021-12,2021,12,607.560220551966,,
1285,S1027,2.0,2022-01,2022,1,314.5026158223812,33.84019639655638,ok
1286,S1027,2.0,2022-02,2022,2,223.67796521512128,56.215429782925014,Ok
1287,S1027,2.0,2022-03,2022,3,323.6930650698943,47.67278120686184,
1288,S1027,2.0,2022-04,2022,4,538.9450612139973,32.914433037946495,
1289,S1027,2.0,2022-05,2022,5,89.94151302843568,38.09371636230874,ok
1290,S1027,2.0,2022-06,2022,6,195.13185401664515,32.91489458502081,
1291,S1027,2.0,2022-07,2022,7,603.5481062482204,45.369216363579206,
1292,S1027,2.0,2022-08,2022,8,568.3447563687698,45.22827945500859,Ok
1293,S1027,2.0,2022-09,2022,9,186.61357299600465,66.90529098067641,Ok
1294,S1027,2.0,2022-10,2022,10,258.06457735948743,60.749817309434036,Ok
1295,S1027,2.0,2022-11,2022,11,433.4423323089683,53.25836801079771,ok
1296,S1027,2.0,2022-12,2022,12,350.9356228788707,48.188511503717976,OK
1297,S1028,2.0,2019-01,2019,1,0,36.81589810179813,ok
1298,S1028,2.0,2019-02,2019,2,504.76080781519977,39.92200672488696,OK
1299,S1028,2.0,2019-03,2019,3,653.248954697894,20.500972260219115,OK
1300,S1028,2.0,2019-04,2019,4,506.14912447886735,25.19603477890934,ok
1301,S1028,2.0,2019-05,2019,5,462.6949629251996,28.7708865939539,OK
1302,S1028,2.0,2019-06,2019,6,468.37755860243567,24.88755616769842,Ok
1303,S1028,2.0,2019-07,2019,7,391.19002040180237,41.24913670822189,OK
1304,S1028,2.0,2019-08,2019,8,466.5803149857488,32.50418043149413,OK
1305,S1028,2.0,2019-09,2019,9,546.4632154544215,2.0724676187079396,Ok
1306,S1028,2.0,2019-10,2019,10,410.05689570405366,23.759204661954428,
1307,S1028,2.0,2019-11,2019,11,433.2158110306637,8.103757392642823,
1308,S1028,2.0,2019-12,2019,12,580.7537430754172,53.1980699214894,Ok
1309,S1028,2.0,2020-01,2020,1,288.0074223191601,28.96650250875819,ok
1310,S1028,2.0,2020-02,2020,2,404.22213490086926,35.853741696370825,ok
1311,S1028,2.0,2020-03,2020,3,680.4306809358974,39.68801773536808,Ok
1312,S1028,2.0,2020-04,2020,4,494.7696214017294,66.67322850504613,ok
1313,S1028,2.0,2020-05,2020,5,629.6947026536031,47.20938643620041,ok
1314,S1028,2.0,2020-06,2020,6,292.26753913630466,15.315958129630292,OK
1315,S1028,2.0,2020-07,2020,7,605.3619203400739,48.14431852826607,
1316,S1028,2.0,2020-08,2020,8,414.17163494513466,53.62372966814006,Ok
1317,S1028,2.0,2020-09,2020,9,164.6086570320601,40.19513108557231,OK
1318,S1028,2.0,2020-10,2020,10,372.758489669332,44.79787537865672,OK
1319,S1028,2.0,2020-11,2020,11,524.583347485645,19.336379908515962,ok
1320,S1028,2.0,2020-12,2020,12,396.02811138713304,38.18359599667394,
1321,S1028,2.0,2021-01,2021,1,110.27049128739509,38.73203346837785,
1322,S1028,2.0,2021-02,2021,2,204.4607379412187,48.143391990900085,ok
1323,S1028,2.0,2021-03,2021,3,393.9846149459617,31.63615591541065,OK
1324,S1028,2.0,2021-04,2021,4,346.51247596974446,55.82734208032206,Ok
1325,S1028,2.0,2021-05,2021,5,162.2086409570851,32.16732885799903,ok
1326,S1028,2.0,2021-06,2021,6,513.0779699277422,17.074361679277924,OK
1327,S1028,2.0,2021-07,2021,7,314.7019834111115,38.642692123194294,OK
1328,S1028,2.0,2021-08,2021,8,350.4974376155397,41.34124819234669,
1329,S1028,2.0,2021-09,2021,9,63.42416617758363,10.27153567658296,ok
1330,S1028,2.0,2021-10,2021,10,546.6273620123919,27.833219946836287,ok
1331,S1028,2.0,2021-11,2021,11,592.4382742649624,51.70089112932003,OK
1332,S1028,2.0,2021-12,2021,12,591.6787366268061,38.905003926874045,ok
1333,S1028,2.0,2022-01,2022,1,112.64989071692196,36.630702921029496,OK
1334,S1028,2.0,2022-02,2022,2,402.400051837616,24.668143493019357,ok
1335,S1028,2.0,2022-03,2022,3,335.22731180731324,33.480537616642025,Ok
1336,S1028,2.0,2022-04,2022,4,530.031055564324,58.017066632562674,OK
1337,S1028,2.0,2022-05,2022,5,262.5077359628977,28.898668427208754,ok
1338,S1028,2.0,2022-06,2022,6,537.3427356633723,28.736330885159443,
1339,S1028,2.0,2022-07,2022,7,497.6605785809107,43.480617492270824,Ok
1340,S1028,999.0,2022-08,2022,8,501.5901201622471,36.484324484294426,
1341,S1028,2.0,2022-09,2022,9,474.30629273799934,30.5512674217262,Ok
1342,S1028,2.0,2022-10,2022,10,600.1237550930884,13.500025551549236,Ok
1343,S1028,2.0,2022-11,2022,11,200.83829333412982,4.5917395831752685,OK
1344,S1028,2.0,2022-12,2022,12,412.41290546875155,28.8543147594265,OK
1345,S1029,2.0,2019-01,2019,1,541.1427649437755,41.92310586963893,
1346,S1029,2.0,2019-02,2019,2,303.3457194604472,0.25454905454988364,ok
1347,S1029,2.0,2019-03,2019,3,640.3046506154107,22.141631006105158,
1348,S1029,2.0,2019-04,2019,4,477.7249549981398,12.625785444303744,OK
1349,S1029,2.0,2019-05,2019,5,414.21044454164615,44.51711643317663,Ok
1350,S1029,2.0,2019-06,2019,6,227.58299864922623,55.36341581699805,OK
1351,S1029,2.0,2019-07,2019,7,264.55472131579563,27.012534692594187,Ok
1352,S1029,2.0,2019-08,2019,8,327.40327556396744,11.997123878327429,Ok
1353,S1029,2.0,2019-09,2019,9,328.3457806294628,26.021197883863323,Ok
1354,S1029,2.0,2019-10,2019,10,445.7163855412207,17.044971740464653,
1355,S1029,2.0,2019-11,2019,11,535.0687991945404,27.16160533579309,ok
1356,S1029,2.0,2019-12,2019,12,347.11216326031035,48.45573935270989,
1357,S1029,2.0,2020-01,2020,1,356.1487735385962,22.241772765639233,OK
1358,S1029,999.0,2020-02,2020,2,159.9923003716197,15.944393667233442,Ok
1359,S1029,2.0,2020-03,2020,3,499.37384802977374,44.83063843002348,OK
1360,S1029,2.0,2020-04,2020,4,410.8086604028088,40.48848713595284,Ok
1361,S1029,2.0,2020-05,2020,5,336.71381540425756,28.14182905063196,
1362,S1029,2.0,2020-06,2020,6,270.22023332312966,64.8462083352135,OK
1363,S1029,2.0,2020-07,2020,7,292.17827244240755,15.454149545668685,ok
1364,S1029,2.0,2020-08,2020,8,655.9934141410831,32.56399871710368,
1365,S1029,999.0,2020-09,2020,9,434.39640133068076,24.762653415232776,Ok
1366,S1029,2.0,2020-10,2020,10,164.60351541452422,47.27969779988513,ok
1367,S1029,2.0,2020-11,2020,11,364.5635167466241,18.848418481733987,
1368,S1029,2.0,2020-12,2020,12,574.2745449200551,45.48041310616385,ok
1369,S1029,2.0,2021-01,2021,1,492.3184478144249,64.63470477937372,OK
1370,S1029,2.0,2021-02,2021,2,422.30701385966006,32.31772392782273,OK
1371,S1029,2.0,2021-03,2021,3,503.09597490841765,72.55670264714524,
1372,S1029,2.0,2021-04,2021,4,244.78815255211026,29.81252412952321,ok
1373,S1029,2.0,2021-05,2021,5,440.5630247166956,63.637612399298085,ok
1374,S1029,2.0,2021-06,2021,6,518.9042477102046,45.22078760507048,OK
1375,S1029,2.0,2021-07,2021,7,306.6339962425092,36.70936891416303,
1376,S1029,2.0,2021-08,2021,8,219.18250821955223,35.50553558276088,Ok
1377,S1029,2.0,2021-09,2021,9,368.10027850388286,49.01576829464108,OK
1378,S1029,2.0,2021-10,2021,10,305.97355577708106,48.97996460518998,Ok
1379,S1029,2.0,2021-11,2021,11,312.7339284062097,25.421802382741745,OK
1380,S1029,2.0,2021-12,2021,12,617.9073271481819,35.36633265231785,ok
1381,S1029,2.0,2022-01,2022,1,162.36356002886873,33.34253164237968,
1382,S1029,2.0,2022-02,2022,2,501.1606826924809,24.486382298630083,Ok
1383,S1029,2.0,2022-03,2022,3,528.2159292737923,31.747817228593323,OK
1384,S1029,2.0,2022-04,2022,4,89.60255852037415,44.14622872602366,Ok
1385,S1029,2.0,2022-05,2022,5,459.08257241390595,21.940464971949588,Ok
1386,S1029,2.0,2022-06,2022,6,399.73025529351526,32.48934021025899,
1387,S1029,2.0,2022-07,2022,7,299.33398838203635,38.26143416837375,Ok
1388,S1029,2.0,2022-08,2022,8,138.4739953774066,64.80856217112266,ok
1389,S1029,2.0,2022-09,2022,9,209.55978280824812,35.176306930424296,Ok
1390,S1029,2.0,2022-10,2022,10,167.1839200535689,61.629830140211055,OK
1391,S1029,2.0,2022-11,2022,11,427.4826789924178,70.46073416812354,Ok
1392,S1029,2.0,2022-12,2022,12,60.85370586179249,17.809512814822437,OK
1393,S1030,2.0,2019-01,2019,1,458.85320847093914,34.57314453573851,Ok
1394,S1030,2.0,2019-02,2019,2,566.1050837546813,54.96402561872479,ok
1395,S1030,2.0,2019-03,2019,3,594.198925811462,45.316404836698645,OK
1396,S1030,2.0,2019-04,2019,4,525.2391055463667,22.220418793928758,
1397,S1030,2.0,2019-05,2019,5,390.35832015319414,11.862114010405083,OK
1398,S1030,999.0,2019-06,2019,6,438.5049278356472,26.656715706840785,OK
1399,S1030,2.0,2019-07,2019,7,293.23458459384926,21.66802324686008,
1400,S1030,2.0,2019-08,2019,8,638.3408932661835,31.386090393156863,ok
1401,S1030,2.0,2019-09,2019,9,805.6694842338841,32.22901809059512,ok
1402,S1030,2.0,2019-10,2019,10,501.01956820236376,25.88232832932197,OK
1403,S1030,2.0,2019-11,2019,11,647.8499197893624,44.050453690341186,Ok
1404,S1030,2.0,2019-12,2019,12,419.90395369029375,77.40859119165628,
1405,S1030,2.0,2020-01,2020,1,274.53704124005174,41.427837496922365,
1406,S1030,2.0,2020-02,2020,2,431.9985188839776,33.47015245311646,Ok
1407,S1030,2.0,2020-03,2020,3,477.8899079975622,15.934501959086667,ok
1408,S1030,2.0,2020-04,2020,4,829.3182811762183,45.991702688560544,OK
1409,S1030,2.0,2020-05,2020,5,603.323225877432,16.911871159038736,OK
1410,S1030,2.0,2020-06,2020,6,177.5322914809035,40.31357838198749,OK
1411,S1030,2.0,2020-07,2020,7,533.5720154158453,36.93579610989642,OK
1412,S1030,2.0,2020-08,2020,8,283.17535365141595,23.660263257577817,
1413,S1030,2.0,2020-09,2020,9,358.2309909749364,44.35248916349647,OK
1414,S1030,2.0,2020-10,2020,10,502.81363316021486,70.24418275952353,OK
