energy_id,date,annee,mois,line_id,zone_id,mode,energie_kwh
1668,2019-04-03,2019.0,4.0,5,2.0,bus,3.4955555555555557
1669,2019-04-03,2019.0,4.0,5,3.0,bus,3.775666666666666
1670,2019-04-03,2019.0,4.0,5,6.0,bus,3.172
1671,2019-04-03,2019.0,4.0,5,10.0,bus,3.8120000000000003
1672,2019-04-03,2019.0,4.0,7,4.0,tram,4.884
1673,2019-04-03,2019.0,4.0,8,2.0,Metro,7.817333333333333
1674,2019-04-03,2019.0,4.0,8,4.0,Metro,8.478666666666665
1675,2019-04-03,2019.0,4.0,8,5.0,Metro,7.5600000000000005
1676,2019-04-03,2019.0,4.0,8,8.0,Metro,9.550666666666666
1677,2019-04-03,2019.0,4.0,10,10.0,métro,6.710666666666667
1678,2019-04-03,2019.0,4.0,11,4.0,bus,3.232
1679,2019-04-03,2019.0,4.0,12,6.0,métro,7.844
1680,2019-04-03,2019.0,4.0,13,8.0,tram,5.21
1681,2019-04-03,2019.0,4.0,14,6.0,bus,3.5024444444444445
1682,2019-04-03,2019.0,4.0,15,9.0,bus,3.7427777777777775
1683,2019-04-04,2019.0,4.0,1,3.0,métro,7.636000000000001
1684,2019-04-04,2019.0,4.0,2,5.0,bus,4.101111111111111
1685,2019-04-04,2019.0,4.0,2,10.0,bus,3.6398888888888887
1686,2019-04-04,2019.0,4.0,4,6.0,tram,7.167999999999999
1687,2019-04-04,2019.0,4.0,5,4.0,bus,5.36
1688,2019-04-04,2019.0,4.0,5,5.0,bus,3.059333333333333
1689,2019-04-04,2019.0,4.0,5,8.0,bus,6.32
1690,2019-04-04,2019.0,4.0,5,9.0,bus,4.5598888888888895
1691,2019-04-04,2019.0,4.0,7,4.0,tram,6.948
1692,2019-04-04,2019.0,4.0,8,6.0,Metro,8.330666666666666
1693,2019-04-04,2019.0,4.0,8,999.0,Metro,7.136
1694,2019-04-04,2019.0,4.0,9,3.0,bus,3.593111111111111
1695,2019-04-04,2019.0,4.0,9,8.0,bus,3.352666666666667
1696,2019-04-04,2019.0,4.0,10,3.0,métro,6.768
1697,2019-04-04,2019.0,4.0,12,2.0,métro,7.653333333333332
1698,2019-04-04,2019.0,4.0,12,10.0,métro,8.322666666666667
1699,2019-04-04,2019.0,4.0,15,9.0,bus,3.282777777777778
1700,2019-04-05,2019.0,4.0,1,4.0,métro,7.294666666666666
1701,2019-04-05,2019.0,4.0,1,6.0,métro,16.44
1702,2019-04-05,2019.0,4.0,2,2.0,bus,3.8814444444444445
1703,2019-04-05,2019.0,4.0,2,3.0,bus,3.2800000000000002
1704,2019-04-05,2019.0,4.0,2,6.0,bus,3.8100000000000005
1705,2019-04-05,2019.0,4.0,4,3.0,tram,6.545
1706,2019-04-05,2019.0,4.0,5,1.0,bus,3.3310000000000004
1707,2019-04-05,2019.0,4.0,5,3.0,bus,6.2
1708,2019-04-05,2019.0,4.0,5,5.0,bus,7.047888888888889
1709,2019-04-05,2019.0,4.0,5,8.0,bus,3.765555555555556
1710,2019-04-05,2019.0,4.0,5,9.0,bus,3.2358888888888893
1711,2019-04-05,2019.0,4.0,5,999.0,bus,3.474111111111111
1712,2019-04-05,2019.0,4.0,7,4.0,tram,5.208
1713,2019-04-05,2019.0,4.0,8,7.0,Metro,8.748
1714,2019-04-05,2019.0,4.0,8,8.0,Metro,16.7
1715,2019-04-05,2019.0,4.0,10,8.0,métro,7.308
1716,2019-04-05,2019.0,4.0,11,1.0,bus,2.884
1717,2019-04-05,2019.0,4.0,11,9.0,bus,3.124
1718,2019-04-05,2019.0,4.0,12,3.0,métro,8.08
1719,2019-04-05,2019.0,4.0,12,999.0,métro,6.648
1720,2019-04-05,2019.0,4.0,14,9.0,bus,4.059555555555555
1721,2019-04-05,2019.0,4.0,15,5.0,bus,3.268
1722,2019-04-06,2019.0,4.0,2,999.0,bus,3.214444444444444
1723,2019-04-06,2019.0,4.0,3,5.0,bus,6.525333333333334
1724,2019-04-06,2019.0,4.0,4,2.0,tram,5.347
1725,2019-04-06,2019.0,4.0,5,2.0,bus,8.209
1726,2019-04-06,2019.0,4.0,5,7.0,bus,3.6725555555555554
1727,2019-04-06,2019.0,4.0,5,,bus,3.136
1728,2019-04-06,2019.0,4.0,7,2.0,tram,6.6
1729,2019-04-06,2019.0,4.0,7,6.0,tram,4.596
1730,2019-04-06,2019.0,4.0,8,6.0,Metro,7.34
1731,2019-04-06,2019.0,4.0,8,10.0,Metro,6.648000000000001
1732,2019-04-06,2019.0,4.0,9,6.0,bus,3.028
1733,2019-04-06,2019.0,4.0,9,7.0,bus,3.7841111111111108
1734,2019-04-06,2019.0,4.0,10,8.0,métro,9.153333333333334
1735,2019-04-06,2019.0,4.0,10,10.0,métro,6.816
1736,2019-04-06,2019.0,4.0,12,5.0,métro,6.5280000000000005
1737,2019-04-06,2019.0,4.0,13,3.0,tram,5.274
1738,2019-04-06,2019.0,4.0,13,10.0,tram,8.755
1739,2019-04-06,2019.0,4.0,14,1.0,bus,2.9024444444444444
1740,2019-04-06,2019.0,4.0,14,5.0,bus,7.231888888888889
1741,2019-04-06,2019.0,4.0,15,1.0,bus,3.016
1742,2019-04-06,2019.0,4.0,15,3.0,bus,2.884
1743,2019-04-07,2019.0,4.0,1,3.0,métro,6.504
1744,2019-04-07,2019.0,4.0,1,9.0,métro,9.062666666666667
1745,2019-04-07,2019.0,4.0,5,1.0,bus,3.7986666666666666
1746,2019-04-07,2019.0,4.0,5,6.0,bus,3.3385555555555557
1747,2019-04-07,2019.0,4.0,5,7.0,bus,3.7363333333333335
1748,2019-04-07,2019.0,4.0,7,6.0,tram,6.766
1749,2019-04-07,2019.0,4.0,10,2.0,métro,9.161333333333333
1750,2019-04-07,2019.0,4.0,10,10.0,métro,6.084
1751,2019-04-07,2019.0,4.0,11,10.0,bus,3.34
1752,2019-04-07,2019.0,4.0,13,7.0,tram,5.112
1753,2019-04-07,2019.0,4.0,14,2.0,bus,3.112
1754,2019-04-07,2019.0,4.0,15,2.0,bus,3.208
1755,2019-04-08,2019.0,4.0,1,1.0,métro,13.478666666666665
1756,2019-04-08,2019.0,4.0,2,8.0,bus,4.241444444444444
1757,2019-04-08,2019.0,4.0,2,10.0,bus,3.794333333333333
1758,2019-04-08,2019.0,4.0,4,1.0,tram,4.788
1759,2019-04-08,2019.0,4.0,4,3.0,tram,4.848
1760,2019-04-08,2019.0,4.0,4,10.0,tram,6.932
1761,2019-04-08,2019.0,4.0,5,2.0,bus,4.128333333333333
1762,2019-04-08,2019.0,4.0,5,4.0,bus,2.944
1763,2019-04-08,2019.0,4.0,5,5.0,bus,3.16
1764,2019-04-08,2019.0,4.0,5,7.0,bus,12.440999999999999
1765,2019-04-08,2019.0,4.0,7,6.0,tram,8.462
1766,2019-04-08,2019.0,4.0,9,7.0,bus,3.6143333333333336
1767,2019-04-08,2019.0,4.0,10,5.0,métro,10.158666666666667
1768,2019-04-08,2019.0,4.0,12,1.0,métro,9.316
1769,2019-04-08,2019.0,4.0,12,9.0,métro,6.832
1770,2019-04-08,2019.0,4.0,13,4.0,tram,4.836
1771,2019-04-09,2019.0,4.0,1,1.0,métro,8.161333333333333
1772,2019-04-09,2019.0,4.0,1,9.0,métro,8.813333333333333
1773,2019-04-09,2019.0,4.0,5,3.0,bus,3.4597777777777776
1774,2019-04-09,2019.0,4.0,5,6.0,bus,2.7960000000000003
1775,2019-04-09,2019.0,4.0,5,9.0,bus,3.352
1776,2019-04-09,2019.0,4.0,7,10.0,tram,5.244
1777,2019-04-09,2019.0,4.0,8,1.0,Metro,8.593333333333334
1778,2019-04-09,2019.0,4.0,8,2.0,Metro,7.977333333333334
1779,2019-04-09,2019.0,4.0,8,7.0,Metro,6.938666666666667
1780,2019-04-09,2019.0,4.0,8,9.0,Metro,7.457333333333334
1781,2019-04-09,2019.0,4.0,9,2.0,bus,3.004
1782,2019-04-09,2019.0,4.0,11,1.0,bus,3.420888888888889
1783,2019-04-09,2019.0,4.0,11,8.0,bus,3.418
1784,2019-04-09,2019.0,4.0,14,1.0,bus,4.144777777777778
1785,2019-04-09,2019.0,4.0,14,,bus,3.884222222222222
1786,2019-04-10,2019.0,4.0,1,7.0,métro,7.7333333333333325
1787,2019-04-10,2019.0,4.0,2,4.0,bus,2.692
1788,2019-04-10,2019.0,4.0,3,2.0,bus,2.992
1789,2019-04-10,2019.0,4.0,3,8.0,bus,3.4304444444444444
1790,2019-04-10,2019.0,4.0,5,3.0,bus,2.9034444444444447
1791,2019-04-10,2019.0,4.0,5,6.0,bus,3.6753333333333336
1792,2019-04-10,2019.0,4.0,5,9.0,bus,4.6114444444444445
1793,2019-04-10,2019.0,4.0,5,10.0,bus,7.998333333333333
1794,2019-04-10,2019.0,4.0,5,,bus,3.7236666666666673
1795,2019-04-10,2019.0,4.0,8,6.0,Metro,7.409333333333333
1796,2019-04-10,2019.0,4.0,8,7.0,Metro,7.878666666666666
1797,2019-04-10,2019.0,4.0,9,6.0,bus,3.004
1798,2019-04-10,2019.0,4.0,10,2.0,métro,7.873333333333334
1799,2019-04-10,2019.0,4.0,11,7.0,bus,2.8365555555555555
1800,2019-04-10,2019.0,4.0,12,6.0,métro,6.206666666666667
1801,2019-04-10,2019.0,4.0,14,1.0,bus,3.8720000000000003
1802,2019-04-10,2019.0,4.0,14,4.0,bus,4.2267777777777775
1803,2019-04-11,2019.0,4.0,3,9.0,bus,6.91611111111111
1804,2019-04-11,2019.0,4.0,3,999.0,bus,3.8027777777777776
1805,2019-04-11,2019.0,4.0,4,3.0,tram,4.704
1806,2019-04-11,2019.0,4.0,4,9.0,tram,6.882000000000001
1807,2019-04-11,2019.0,4.0,5,4.0,bus,3.028
1808,2019-04-11,2019.0,4.0,5,5.0,bus,3.5154444444444444
1809,2019-04-11,2019.0,4.0,7,5.0,tram,5.0280000000000005
1810,2019-04-11,2019.0,4.0,10,5.0,métro,7.14
1811,2019-04-11,2019.0,4.0,11,2.0,bus,3.636888888888889
1812,2019-04-11,2019.0,4.0,14,1.0,bus,3.292
1813,2019-04-11,2019.0,4.0,15,7.0,bus,3.1912222222222226
1814,2019-04-12,2019.0,4.0,1,5.0,métro,6.408
1815,2019-04-12,2019.0,4.0,2,9.0,bus,3.2560000000000002
1816,2019-04-12,2019.0,4.0,3,1.0,bus,3.8107777777777776
1817,2019-04-12,2019.0,4.0,4,6.0,tram,5.172
1818,2019-04-12,2019.0,4.0,4,7.0,tram,4.836
1819,2019-04-12,2019.0,4.0,5,1.0,bus,2.7640000000000002
1820,2019-04-12,2019.0,4.0,5,4.0,bus,2.956
1821,2019-04-12,2019.0,4.0,5,6.0,bus,6.272
1822,2019-04-12,2019.0,4.0,5,9.0,bus,3.608888888888889
1823,2019-04-12,2019.0,4.0,8,3.0,Metro,10.376
1824,2019-04-12,2019.0,4.0,9,3.0,bus,3.5342222222222217
1825,2019-04-12,2019.0,4.0,9,7.0,bus,2.776
1826,2019-04-12,2019.0,4.0,11,1.0,bus,4.3709999999999996
1827,2019-04-12,2019.0,4.0,11,10.0,bus,3.112
1828,2019-04-12,2019.0,4.0,12,10.0,métro,6.792
1829,2019-04-12,2019.0,4.0,13,3.0,tram,5.685
1830,2019-04-12,2019.0,4.0,14,1.0,bus,3.418777777777778
1831,2019-04-12,2019.0,4.0,14,9.0,bus,4.450888888888889
1832,2019-04-12,2019.0,4.0,15,6.0,bus,3.313888888888889
1833,2019-04-12,2019.0,4.0,15,8.0,bus,4.065444444444445
1834,2019-04-13,2019.0,4.0,1,9.0,métro,6.408
1835,2019-04-13,2019.0,4.0,1,10.0,métro,6.492
1836,2019-04-13,2019.0,4.0,3,3.0,bus,3.1405555555555553
1837,2019-04-13,2019.0,4.0,3,4.0,bus,2.656
1838,2019-04-13,2019.0,4.0,5,1.0,bus,7.527333333333333
1839,2019-04-13,2019.0,4.0,5,2.0,bus,2.8
1840,2019-04-13,2019.0,4.0,5,4.0,bus,5.768
1841,2019-04-13,2019.0,4.0,7,6.0,tram,5.86
1842,2019-04-13,2019.0,4.0,7,7.0,tram,6.868
1843,2019-04-13,2019.0,4.0,9,1.0,bus,3.1
1844,2019-04-13,2019.0,4.0,9,5.0,bus,5.20811111111111
1845,2019-04-13,2019.0,4.0,10,2.0,métro,9.264
1846,2019-04-13,2019.0,4.0,10,5.0,métro,7.4013333333333335
1847,2019-04-13,2019.0,4.0,10,7.0,métro,13.914666666666665
1848,2019-04-13,2019.0,4.0,10,8.0,métro,6.564
1849,2019-04-13,2019.0,4.0,12,4.0,métro,7.263999999999999
1850,2019-04-13,2019.0,4.0,12,9.0,métro,6.8133333333333335
1851,2019-04-13,2019.0,4.0,13,7.0,tram,5.256
1852,2019-04-13,2019.0,4.0,15,1.0,bus,4.2027777777777775
1853,2019-04-14,2019.0,4.0,4,8.0,tram,5.316
1854,2019-04-14,2019.0,4.0,5,2.0,bus,3.8584444444444443
1855,2019-04-14,2019.0,4.0,5,4.0,bus,3.4828888888888887
1856,2019-04-14,2019.0,4.0,7,5.0,tram,5.184
1857,2019-04-14,2019.0,4.0,8,6.0,Metro,8.105333333333332
1858,2019-04-14,2019.0,4.0,9,1.0,bus,3.184
1859,2019-04-14,2019.0,4.0,9,3.0,bus,3.8713333333333337
1860,2019-04-14,2019.0,4.0,10,4.0,métro,9.014666666666665
1861,2019-04-14,2019.0,4.0,12,5.0,métro,6.72
1862,2019-04-14,2019.0,4.0,13,1.0,tram,5.088
1863,2019-04-14,2019.0,4.0,13,9.0,tram,5.287
1864,2019-04-14,2019.0,4.0,14,8.0,bus,3.093
1865,2019-04-14,2019.0,4.0,14,10.0,bus,3.124
1866,2019-04-14,2019.0,4.0,15,1.0,bus,3.2728888888888887
1867,2019-04-14,2019.0,4.0,15,3.0,bus,3.172
1868,2019-04-14,2019.0,4.0,15,9.0,bus,2.5
1869,2019-04-15,2019.0,4.0,1,3.0,métro,6.804
1870,2019-04-15,2019.0,4.0,1,4.0,métro,10.588000000000001
1871,2019-04-15,2019.0,4.0,3,4.0,bus,3.1
1872,2019-04-15,2019.0,4.0,3,9.0,bus,3.184222222222222
1873,2019-04-15,2019.0,4.0,5,2.0,bus,3.7744444444444447
1874,2019-04-15,2019.0,4.0,5,3.0,bus,9.413222222222222
1875,2019-04-15,2019.0,4.0,5,4.0,bus,3.0955555555555554
1876,2019-04-15,2019.0,4.0,5,6.0,bus,7.1576666666666675
1877,2019-04-15,2019.0,4.0,5,,bus,3.496
1878,2019-04-15,2019.0,4.0,7,2.0,tram,5.399
1879,2019-04-15,2019.0,4.0,9,4.0,bus,3.1644444444444444
1880,2019-04-15,2019.0,4.0,11,6.0,bus,4.437
1881,2019-04-15,2019.0,4.0,14,5.0,bus,3.6295555555555556
1882,2019-04-15,2019.0,4.0,14,10.0,bus,4.998444444444445
1883,2019-04-15,2019.0,4.0,15,2.0,bus,4.150777777777778
1884,2019-04-16,2019.0,4.0,1,5.0,métro,8.8
1885,2019-04-16,2019.0,4.0,3,4.0,bus,3.664333333333333
1886,2019-04-16,2019.0,4.0,3,8.0,bus,3.760555555555556
1887,2019-04-16,2019.0,4.0,3,10.0,bus,3.448
1888,2019-04-16,2019.0,4.0,5,4.0,bus,4.006777777777778
1889,2019-04-16,2019.0,4.0,5,10.0,bus,5.96
1890,2019-04-16,2019.0,4.0,7,5.0,tram,6.858999999999999
1891,2019-04-16,2019.0,4.0,7,7.0,tram,4.932
1892,2019-04-16,2019.0,4.0,8,5.0,Metro,10.336
1893,2019-04-16,2019.0,4.0,9,6.0,bus,3.0683333333333334
1894,2019-04-16,2019.0,4.0,10,7.0,métro,6.3
1895,2019-04-16,2019.0,4.0,11,6.0,bus,2.836
1896,2019-04-16,2019.0,4.0,13,1.0,tram,9.624
1897,2019-04-16,2019.0,4.0,13,9.0,tram,5.112
1898,2019-04-16,2019.0,4.0,13,,tram,4.896
1899,2019-04-16,2019.0,4.0,14,2.0,bus,4.298111111111111
1900,2019-04-16,2019.0,4.0,14,4.0,bus,3.291333333333333
1901,2019-04-17,2019.0,4.0,1,6.0,métro,9.286666666666665
1902,2019-04-17,2019.0,4.0,2,10.0,bus,2.824
1903,2019-04-17,2019.0,4.0,3,1.0,bus,3.3575555555555554
1904,2019-04-17,2019.0,4.0,3,2.0,bus,3.112
1905,2019-04-17,2019.0,4.0,3,6.0,bus,3.373111111111111
1906,2019-04-17,2019.0,4.0,3,10.0,bus,3.298222222222222
1907,2019-04-17,2019.0,4.0,4,7.0,tram,6.571000000000001
1908,2019-04-17,2019.0,4.0,4,10.0,tram,9.972000000000001
1909,2019-04-17,2019.0,4.0,5,2.0,bus,3.16
1910,2019-04-17,2019.0,4.0,5,5.0,bus,3.469222222222222
1911,2019-04-17,2019.0,4.0,5,6.0,bus,6.752
1912,2019-04-17,2019.0,4.0,5,8.0,bus,3.6535555555555552
1913,2019-04-17,2019.0,4.0,8,2.0,Metro,15.906666666666666
1914,2019-04-17,2019.0,4.0,9,5.0,bus,3.7726666666666664
1915,2019-04-17,2019.0,4.0,9,8.0,bus,3.228666666666667
1916,2019-04-17,2019.0,4.0,10,3.0,métro,6.792
1917,2019-04-17,2019.0,4.0,11,2.0,bus,3.136
1918,2019-04-17,2019.0,4.0,11,4.0,bus,3.645
1919,2019-04-17,2019.0,4.0,12,9.0,métro,15.648000000000001
1920,2019-04-17,2019.0,4.0,13,5.0,tram,5.52
1921,2019-04-17,2019.0,4.0,15,1.0,bus,3.1959999999999997
1922,2019-04-17,2019.0,4.0,15,10.0,bus,3.4528888888888885
1923,2019-04-18,2019.0,4.0,1,8.0,métro,6.144
1924,2019-04-18,2019.0,4.0,2,7.0,bus,3.391
1925,2019-04-18,2019.0,4.0,3,6.0,bus,3.0702222222222217
1926,2019-04-18,2019.0,4.0,3,999.0,bus,4.452555555555556
1927,2019-04-18,2019.0,4.0,4,4.0,tram,6.1690000000000005
1928,2019-04-18,2019.0,4.0,4,9.0,tram,7.112
1929,2019-04-18,2019.0,4.0,4,10.0,tram,6.8340000000000005
1930,2019-04-18,2019.0,4.0,5,5.0,bus,3.242222222222222
1931,2019-04-18,2019.0,4.0,5,6.0,bus,3.5981111111111113
1932,2019-04-18,2019.0,4.0,5,9.0,bus,3.076
1933,2019-04-18,2019.0,4.0,7,1.0,tram,4.9270000000000005
1934,2019-04-18,2019.0,4.0,8,8.0,Metro,6.938666666666667
1935,2019-04-18,2019.0,4.0,9,3.0,bus,3.9734444444444446
1936,2019-04-18,2019.0,4.0,9,7.0,bus,3.8034444444444446
1937,2019-04-18,2019.0,4.0,9,10.0,bus,3.5508888888888888
1938,2019-04-18,2019.0,4.0,10,9.0,métro,15.922666666666668
1939,2019-04-18,2019.0,4.0,11,1.0,bus,3.886222222222222
1940,2019-04-19,2019.0,4.0,2,8.0,bus,3.34
1941,2019-04-19,2019.0,4.0,3,2.0,bus,3.3986666666666663
1942,2019-04-19,2019.0,4.0,4,9.0,tram,5.508
1943,2019-04-19,2019.0,4.0,5,2.0,bus,6.776
1944,2019-04-19,2019.0,4.0,5,5.0,bus,12.042666666666669
1945,2019-04-19,2019.0,4.0,5,7.0,bus,2.971666666666667
1946,2019-04-19,2019.0,4.0,5,999.0,bus,3.1854444444444447
1947,2019-04-19,2019.0,4.0,7,1.0,tram,4.896
1948,2019-04-19,2019.0,4.0,9,5.0,bus,3.186444444444444
1949,2019-04-19,2019.0,4.0,9,7.0,bus,3.3649999999999998
1950,2019-04-19,2019.0,4.0,9,8.0,bus,4.077555555555556
1951,2019-04-19,2019.0,4.0,10,1.0,métro,9.580000000000002
1952,2019-04-19,2019.0,4.0,10,3.0,métro,8.1
1953,2019-04-19,2019.0,4.0,10,5.0,métro,6.0
1954,2019-04-19,2019.0,4.0,11,2.0,bus,2.956
1955,2019-04-19,2019.0,4.0,13,8.0,tram,5.047999999999999
1956,2019-04-19,2019.0,4.0,14,6.0,bus,3.4625555555555554
1957,2019-04-20,2019.0,4.0,2,7.0,bus,3.7950000000000004
1958,2019-04-20,2019.0,4.0,5,7.0,bus,5.432
1959,2019-04-20,2019.0,4.0,5,8.0,bus,5.84
1960,2019-04-20,2019.0,4.0,7,7.0,tram,5.256
1961,2019-04-20,2019.0,4.0,8,1.0,Metro,6.876
1962,2019-04-20,2019.0,4.0,8,7.0,Metro,10.816
1963,2019-04-20,2019.0,4.0,8,999.0,Metro,8.972
1964,2019-04-20,2019.0,4.0,10,10.0,métro,6.876
1965,2019-04-20,2019.0,4.0,11,4.0,bus,3.9353333333333333
1966,2019-04-20,2019.0,4.0,12,3.0,métro,9.957333333333333
1967,2019-04-20,2019.0,4.0,12,8.0,métro,6.358666666666667
1968,2019-04-20,2019.0,4.0,13,3.0,tram,5.813
1969,2019-04-20,2019.0,4.0,13,4.0,tram,6.234
1970,2019-04-20,2019.0,4.0,15,4.0,bus,2.932
1971,2019-04-21,2019.0,4.0,4,1.0,tram,6.7459999999999996
1972,2019-04-21,2019.0,4.0,4,5.0,tram,5.256
1973,2019-04-21,2019.0,4.0,5,2.0,bus,4.342
1974,2019-04-21,2019.0,4.0,5,5.0,bus,5.802
1975,2019-04-21,2019.0,4.0,5,8.0,bus,3.268
1976,2019-04-21,2019.0,4.0,7,7.0,tram,5.516000000000001
1977,2019-04-21,2019.0,4.0,7,10.0,tram,5.336
1978,2019-04-21,2019.0,4.0,11,6.0,bus,3.2973333333333334
1979,2019-04-21,2019.0,4.0,12,4.0,métro,9.017333333333333
1980,2019-04-21,2019.0,4.0,13,9.0,tram,5.979
1981,2019-04-22,2019.0,4.0,2,4.0,bus,3.1300000000000003
1982,2019-04-22,2019.0,4.0,3,7.0,bus,3.970888888888889
1983,2019-04-22,2019.0,4.0,3,10.0,bus,3.1
1984,2019-04-22,2019.0,4.0,4,3.0,tram,7.077999999999999
1985,2019-04-22,2019.0,4.0,4,6.0,tram,5.128
1986,2019-04-22,2019.0,4.0,4,9.0,tram,6.349
1987,2019-04-22,2019.0,4.0,5,4.0,bus,3.7720000000000002
1988,2019-04-22,2019.0,4.0,5,6.0,bus,4.475777777777777
1989,2019-04-22,2019.0,4.0,5,9.0,bus,11.48011111111111
1990,2019-04-22,2019.0,4.0,7,4.0,tram,6.228999999999999
1991,2019-04-22,2019.0,4.0,10,3.0,métro,6.924
1992,2019-04-22,2019.0,4.0,10,7.0,métro,9.393333333333333
1993,2019-04-22,2019.0,4.0,11,7.0,bus,3.2748888888888885
1994,2019-04-22,2019.0,4.0,12,4.0,métro,9.684
1995,2019-04-22,2019.0,4.0,12,5.0,métro,8.530666666666665
1996,2019-04-22,2019.0,4.0,14,1.0,bus,4.626666666666667
1997,2019-04-22,2019.0,4.0,14,5.0,bus,2.812
1998,2019-04-22,2019.0,4.0,14,10.0,bus,4.282888888888889
1999,2019-04-23,2019.0,4.0,1,1.0,métro,8.202666666666666
2000,2019-04-23,2019.0,4.0,1,5.0,métro,8.428
2001,2019-04-23,2019.0,4.0,1,9.0,métro,11.94
2002,2019-04-23,2019.0,4.0,1,10.0,métro,7.5040000000000004
2003,2019-04-23,2019.0,4.0,2,1.0,bus,4.4944444444444445
2004,2019-04-23,2019.0,4.0,3,9.0,bus,3.471222222222222
2005,2019-04-23,2019.0,4.0,5,2.0,bus,7.166555555555555
2006,2019-04-23,2019.0,4.0,5,9.0,bus,3.099888888888889
2007,2019-04-23,2019.0,4.0,5,10.0,bus,3.069222222222222
2008,2019-04-23,2019.0,4.0,7,1.0,tram,5.465
2009,2019-04-23,2019.0,4.0,8,7.0,Metro,6.84
2010,2019-04-23,2019.0,4.0,8,9.0,Metro,10.569333333333333
2011,2019-04-23,2019.0,4.0,9,6.0,bus,3.5010000000000003
2012,2019-04-23,2019.0,4.0,9,7.0,bus,4.804666666666667
2013,2019-04-23,2019.0,4.0,9,10.0,bus,6.743666666666667
2014,2019-04-23,2019.0,4.0,11,1.0,bus,3.881666666666667
2015,2019-04-23,2019.0,4.0,11,3.0,bus,3.6107777777777774
2016,2019-04-23,2019.0,4.0,11,4.0,bus,2.656
2017,2019-04-23,2019.0,4.0,11,5.0,bus,4.179
2018,2019-04-23,2019.0,4.0,11,9.0,bus,3.804666666666667
2019,2019-04-23,2019.0,4.0,12,8.0,métro,7.2653333333333325
2020,2019-04-23,2019.0,4.0,15,10.0,bus,3.252666666666667
2021,2019-04-24,2019.0,4.0,1,2.0,métro,7.16
2022,2019-04-24,2019.0,4.0,2,4.0,bus,3.148
2023,2019-04-24,2019.0,4.0,2,6.0,bus,3.6638888888888888
2024,2019-04-24,2019.0,4.0,3,3.0,bus,3.4997777777777777
2025,2019-04-24,2019.0,4.0,3,10.0,bus,4.341222222222222
2026,2019-04-24,2019.0,4.0,4,1.0,tram,5.670000000000001
2027,2019-04-24,2019.0,4.0,4,5.0,tram,5.124
2028,2019-04-24,2019.0,4.0,4,7.0,tram,5.328
2029,2019-04-24,2019.0,4.0,5,8.0,bus,3.8949999999999996
2030,2019-04-24,2019.0,4.0,7,5.0,tram,5.402
2031,2019-04-24,2019.0,4.0,7,10.0,tram,6.2540000000000004
2032,2019-04-24,2019.0,4.0,8,2.0,Metro,6.303999999999999
2033,2019-04-24,2019.0,4.0,8,9.0,Metro,7.968
2034,2019-04-24,2019.0,4.0,9,6.0,bus,2.692
2035,2019-04-24,2019.0,4.0,9,9.0,bus,2.7640000000000002
2036,2019-04-24,2019.0,4.0,11,6.0,bus,3.367111111111111
2037,2019-04-24,2019.0,4.0,12,8.0,métro,8.774666666666667
2038,2019-04-24,2019.0,4.0,14,1.0,bus,3.1314444444444445
2039,2019-04-24,2019.0,4.0,15,2.0,bus,2.7640000000000002
2040,2019-04-25,2019.0,4.0,2,2.0,bus,4.0361111111111105
2041,2019-04-25,2019.0,4.0,2,4.0,bus,3.328
2042,2019-04-25,2019.0,4.0,2,7.0,bus,3.148
2043,2019-04-25,2019.0,4.0,3,5.0,bus,3.9506666666666668
2044,2019-04-25,2019.0,4.0,3,6.0,bus,3.913777777777778
2045,2019-04-25,2019.0,4.0,5,3.0,bus,6.567111111111111
2046,2019-04-25,2019.0,4.0,5,10.0,bus,3.4219999999999997
2047,2019-04-25,2019.0,4.0,5,999.0,bus,4.393777777777778
2048,2019-04-25,2019.0,4.0,8,1.0,Metro,7.982666666666667
2049,2019-04-25,2019.0,4.0,8,5.0,Metro,7.736000000000001
2050,2019-04-25,2019.0,4.0,8,7.0,Metro,7.069333333333333
2051,2019-04-25,2019.0,4.0,9,5.0,bus,2.848
2052,2019-04-25,2019.0,4.0,10,3.0,métro,9.697333333333333
2053,2019-04-25,2019.0,4.0,10,5.0,métro,6.384
2054,2019-04-25,2019.0,4.0,11,10.0,bus,3.052
2055,2019-04-25,2019.0,4.0,14,2.0,bus,3.8926666666666665
2056,2019-04-25,2019.0,4.0,14,4.0,bus,3.4233333333333333
2057,2019-04-25,2019.0,4.0,14,7.0,bus,3.7452222222222225
2058,2019-04-26,2019.0,4.0,1,2.0,métro,6.565333333333333
2059,2019-04-26,2019.0,4.0,1,6.0,métro,6.684
2060,2019-04-26,2019.0,4.0,2,1.0,bus,3.107666666666667
2061,2019-04-26,2019.0,4.0,2,4.0,bus,3.532
2062,2019-04-26,2019.0,4.0,3,6.0,bus,4.610555555555555
2063,2019-04-26,2019.0,4.0,4,2.0,tram,4.908
2064,2019-04-26,2019.0,4.0,4,9.0,tram,5.268
2065,2019-04-26,2019.0,4.0,5,4.0,bus,14.233555555555554
2066,2019-04-26,2019.0,4.0,5,6.0,bus,4.432777777777778
2067,2019-04-26,2019.0,4.0,7,5.0,tram,4.644
2068,2019-04-26,2019.0,4.0,8,4.0,Metro,8.748
2069,2019-04-26,2019.0,4.0,9,8.0,bus,3.809
2070,2019-04-26,2019.0,4.0,10,1.0,métro,6.588
2071,2019-04-26,2019.0,4.0,10,9.0,métro,7.992
